,Company,Sector,Climate_Transition_Score,Data_Coverage,Benchmark_Weight,Prior_Return,BL_Posterior_Return,Weight,Active_Weight,Dollar_Allocation
BEN,Franklin Templeton Inc,Financials,44.460332406140175,0.8000000000000002,0.0021141649048625794,0.12096880626257073,0.1218768799376107,5.540113536435697e-19,-0.002114164904862579,5.540113536435698e-10
BRK-B,Berkshire Hathaway Inc,Financials,50.0,0.0,0.0021141649048625794,0.0782735626163485,0.08017583929985682,5.527926601474076e-19,-0.002114164904862579,5.527926601474076e-10
CPRT,Copart Inc,Industrials,35.415693602149744,0.5600000000000002,0.0021141649048625794,0.09602788219098356,0.09958595870099402,5.511526174465865e-19,-0.002114164904862579,5.511526174465865e-10
XEL,Xcel Energy Inc,Utilities,36.43833856817932,0.8000000000000002,0.0021141649048625794,0.0552167134783592,0.05332753430105102,5.323734422391286e-19,-0.002114164904862579,5.323734422391286e-10
ED,Consolidated Edison Inc,Utilities,31.82843528894292,0.8000000000000002,0.0021141649048625794,0.04191516898375231,0.039622890560717425,5.083642187204434e-19,-0.002114164904862579,5.083642187204435e-10
DIS,Walt Disney Co/The,Communication Services,42.72890296325929,1.0000000000000002,0.0021141649048625794,0.10247751296792584,0.10571939203004949,4.9612086202017455e-19,-0.002114164904862579,4.961208620201746e-10
DOC,Healthpeak Properties Inc,Real Estate,33.20152077687083,0.9200000000000002,0.0021141649048625794,0.09880293149205986,0.09836416663570212,4.947852217847729e-19,-0.002114164904862579,4.94785221784773e-10
APH,Amphenol Corp,Information Technology,31.62987275096592,0.8000000000000002,0.0021141649048625794,0.10619933634604276,0.10698835345350298,4.925043988921041e-19,-0.002114164904862579,4.925043988921041e-10
ARE,Alexandria Real Estate Equitie,Real Estate,31.74522623246717,0.8000000000000002,0.0021141649048625794,0.09761927827329697,0.09722350055517331,4.920842206309158e-19,-0.002114164904862579,4.920842206309158e-10
MPWR,Monolithic Power Systems Inc,Information Technology,38.030029700468106,0.5600000000000002,0.0021141649048625794,0.1595708580328807,0.1598995471774202,4.876902372170341e-19,-0.002114164904862579,4.876902372170341e-10
BRO,Brown & Brown Inc,Financials,50.0,0.0,0.0021141649048625794,0.07921893723119466,0.08164175510507783,4.792644251594842e-19,-0.002114164904862579,4.792644251594843e-10
SJM,J M Smucker Co/The,Consumer Staples,43.90727317421041,0.9200000000000002,0.0021141649048625794,0.032043361768951416,0.03120829187319329,4.689147413352207e-19,-0.002114164904862579,4.689147413352207e-10
WMT,Walmart Inc,Consumer Staples,44.73291003460604,1.0000000000000002,0.0021141649048625794,0.04295890840338126,0.042650619523263954,4.587863215264652e-19,-0.002114164904862579,4.5878632152646516e-10
CCI,Crown Castle Inc,Real Estate,39.85835299007688,0.8000000000000002,0.0021141649048625794,0.07016272849938852,0.0694733835326397,4.20284943461313e-19,-0.002114164904862579,4.2028494346131303e-10
CLX,Clorox Co/The,Consumer Staples,45.17322720062181,1.0000000000000002,0.0021141649048625794,0.02956374619382378,0.028444466662855297,3.883672020072571e-19,-0.002114164904862579,3.8836720200725706e-10
JKHY,Jack Henry & Associates Inc,Financials,29.21254630901861,0.7700000000000001,0.0021141649048625794,0.0649981878356151,0.06681212507067175,3.825258028594924e-19,-0.002114164904862579,3.825258028594924e-10
ISRG,Intuitive Surgical Inc,Health Care,54.105658579865846,0.8000000000000002,0.0021141649048625794,0.11441198547369114,0.11757824968798246,3.730099170926824e-19,-0.002114164904862579,3.730099170926824e-10
BR,Broadridge Financial Solutions,Industrials,52.40842109258682,1.0000000000000002,0.0021141649048625794,0.07900327838603519,0.08178878976045686,3.6950375492994163e-19,-0.002114164904862579,3.695037549299416e-10
NDSN,Nordson Corp,Industrials,41.97826074123991,0.5600000000000002,0.0021141649048625794,0.11246376645296818,0.11316373258228526,3.654274088712803e-19,-0.002114164904862579,3.654274088712803e-10
TXT,Textron Inc,Industrials,40.72502055299076,0.8000000000000002,0.0021141649048625794,0.13254319588054306,0.1318872235940045,3.642682146334609e-19,-0.002114164904862579,3.642682146334609e-10
LDOS,Leidos Holdings Inc,Industrials,40.97795555647275,0.8000000000000002,0.0021141649048625794,0.07823811352855423,0.07839931051506903,3.6231720976808093e-19,-0.002114164904862579,3.623172097680809e-10
LII,Lennox International Inc,Industrials,40.65394132471079,0.62,0.0021141649048625794,0.09657068731159685,0.09688035721637474,3.559115231044703e-19,-0.002114164904862579,3.5591152310447027e-10
EXR,Extra Space Storage Inc,Real Estate,38.60443516084769,0.5600000000000002,0.0021141649048625794,0.07230690436146209,0.07038745021917318,3.494287095673818e-19,-0.002114164904862579,3.494287095673818e-10
ORCL,Oracle Corp,Information Technology,27.466924752979427,0.8000000000000002,0.0021141649048625794,0.08698963156178426,0.0887367706839278,3.398046622168377e-19,-0.002114164904862579,3.398046622168377e-10
INCY,Incyte Corp,Health Care,40.14325505793384,0.8000000000000002,0.0021141649048625794,0.06230473661727068,0.06275891937671395,3.0621015766607134e-19,-0.002114164904862579,3.0621015766607134e-10
RJF,Raymond James Financial Inc,Financials,43.76182557280119,0.35,0.0021141649048625794,0.12051240992243625,0.12286558913397883,2.967118610252752e-19,-0.002114164904862579,2.967118610252752e-10
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,46.69898992635078,0.8000000000000002,0.0021141649048625794,0.2061592190748739,0.20906891908753086,2.8417737487010904e-19,-0.002114164904862579,2.8417737487010905e-10
APD,Air Products and Chemicals Inc,Materials,37.12516763136649,0.8000000000000002,0.0021141649048625794,0.08656385896908954,0.08598077007133159,2.7538094777741393e-19,-0.002114164904862579,2.753809477774139e-10
CHRW,CH Robinson Worldwide Inc,Industrials,42.53515704331728,0.8000000000000002,0.0021141649048625794,0.06529064369792358,0.06520586828467485,2.720684962160954e-19,-0.002114164904862579,2.720684962160954e-10
AKAM,Akamai Technologies Inc,Information Technology,22.437537432858907,0.9200000000000002,0.0021141649048625794,0.07010239851992443,0.06958103097748479,2.69831799839752e-19,-0.002114164904862579,2.69831799839752e-10
PKG,Packaging Corp of America,Materials,42.396229288355904,0.8000000000000002,0.0021141649048625794,0.09195700112588692,0.09118010399310439,2.6101736323238694e-19,-0.002114164904862579,2.6101736323238694e-10
MOS,Mosaic Co/The,Materials,48.56468904164963,0.7100000000000001,0.0021141649048625794,0.12661840609500907,0.1240956826688491,2.569013125043231e-19,-0.002114164904862579,2.5690131250432307e-10
ICE,Intercontinental Exchange Inc,Financials,31.84271384202052,0.8000000000000002,0.0021141649048625794,0.07247522939510856,0.07486429275498806,2.552734210588187e-19,-0.002114164904862579,2.552734210588187e-10
BLDR,Builders FirstSource Inc,Industrials,33.35219486705788,0.5600000000000002,0.0021141649048625794,0.16505496897694932,0.16398881519845074,2.28868732271642e-19,-0.002114164904862579,2.28868732271642e-10
DOV,Dover Corp,Industrials,39.39339709518514,0.9200000000000002,0.0021141649048625794,0.11280463966315885,0.11311729770235474,2.2168327074426537e-19,-0.002114164904862579,2.2168327074426536e-10
DG,Dollar General Corp,Consumer Staples,50.0,0.0,0.0021141649048625794,0.04903729613142541,0.049402214845048885,2.1701135464456587e-19,-0.002114164904862579,2.1701135464456586e-10
CB,Chubb Ltd,Financials,40.72357632467661,0.8000000000000002,0.0021141649048625794,0.07825390304120605,0.08047210470724642,2.0902963246017013e-19,-0.0021141649048625794,2.0902963246017013e-10
BA,Boeing Co/The,Industrials,39.12629124532959,0.8000000000000002,0.0021141649048625794,0.14543549284718033,0.14534940550806782,1.9947512565844168e-19,-0.0021141649048625794,1.9947512565844168e-10
GPN,Global Payments Inc,Financials,38.77463049503335,0.8000000000000002,0.0021141649048625794,0.12932288661027508,0.1340194799793692,1.9737077818010678e-19,-0.0021141649048625794,1.9737077818010677e-10
AMZN,Amazon.com Inc,Consumer Discretionary,24.27147274724079,0.9200000000000002,0.0021141649048625794,0.09000879729277862,0.09323099903875681,1.87170407254759e-19,-0.0021141649048625794,1.87170407254759e-10
UAL,United Airlines Holdings Inc,Industrials,44.259287157158255,0.9200000000000002,0.0021141649048625794,0.17108687900087266,0.17274023864124552,1.761706803171251e-19,-0.0021141649048625794,1.761706803171251e-10
ROL,Rollins Inc,Industrials,50.0,0.0,0.0021141649048625794,0.06129519018751222,0.062044018769141375,1.7201272932168117e-19,-0.0021141649048625794,1.7201272932168116e-10
COO,Cooper Cos Inc/The,Health Care,59.100346931214304,0.5600000000000002,0.0021141649048625794,0.09114507119639878,0.09297858255919784,1.6675847807074433e-19,-0.0021141649048625794,1.6675847807074433e-10
DAL,Delta Air Lines Inc,Industrials,47.10887633166424,0.9200000000000002,0.0021141649048625794,0.14655928840806504,0.14829814237760047,1.543298329132636e-19,-0.0021141649048625794,1.543298329132636e-10
RMD,ResMed Inc,Health Care,42.397185029355214,0.9200000000000002,0.0021141649048625794,0.08339024259987901,0.08365052797371098,1.454106008219758e-19,-0.0021141649048625794,1.454106008219758e-10
VRSN,VeriSign Inc,Information Technology,50.0,0.0,0.0021141649048625794,0.07898733033802728,0.08188533256953613,1.4269744841280187e-19,-0.0021141649048625794,1.4269744841280186e-10
VZ,Verizon Communications Inc,Communication Services,52.28954662436491,1.0000000000000002,0.0021141649048625794,0.03863982323548608,0.03869102009285536,1.3664158545566605e-19,-0.0021141649048625794,1.3664158545566605e-10
AON,Aon PLC,Financials,32.63594450934951,0.9200000000000002,0.0021141649048625794,0.07050592212143818,0.07289028892159842,1.3648077931750952e-19,-0.0021141649048625794,1.3648077931750952e-10
IDXX,IDEXX Laboratories Inc,Health Care,41.62010952488467,0.5600000000000002,0.0021141649048625794,0.09636341249384174,0.09863581788264798,1.2962029365507955e-19,-0.0021141649048625794,1.2962029365507956e-10
COP,ConocoPhillips,Energy,58.8919395614661,0.5900000000000002,0.0021141649048625794,0.11356652668786318,0.11042227714563344,1.1691479944626502e-19,-0.0021141649048625794,1.1691479944626502e-10
AEE,Ameren Corp,Utilities,56.50146144371143,0.8000000000000002,0.0021141649048625794,0.059493073644713824,0.05741464624657302,1.092782680311756e-19,-0.0021141649048625794,1.0927826803117561e-10
BG,Bunge Global SA,Consumer Staples,58.72844695329388,0.9200000000000002,0.0021141649048625794,0.0785120456347175,0.07679564194434595,1.0579857564803641e-19,-0.0021141649048625794,1.0579857564803641e-10
FANG,Diamondback Energy Inc,Energy,35.18028924923654,0.8000000000000002,0.0021141649048625794,0.1325642138311806,0.12793651261384686,1.0027854296659852e-19,-0.0021141649048625794,1.0027854296659852e-10
CPAY,Corpay Inc,Financials,50.0,0.0,0.0021141649048625794,0.11915352211180018,0.12233635972194112,9.711648793867983e-20,-0.0021141649048625794,9.711648793867983e-11
ROP,Roper Technologies Inc,Information Technology,53.66506071024759,0.7700000000000001,0.0021141649048625794,0.08308934482502374,0.08630810229386994,9.399197031119551e-20,-0.0021141649048625794,9.399197031119551e-11
META,Meta Platforms Inc,Communication Services,34.27332637327791,1.0000000000000002,0.0021141649048625794,0.10428662491266268,0.10855682201535267,8.990347299721743e-20,-0.0021141649048625794,8.990347299721743e-11
APA,APA Corp,Energy,51.44679149158486,0.5600000000000002,0.0021141649048625794,0.16183034962735834,0.15625300640947837,7.408669605071946e-20,-0.0021141649048625794,7.408669605071945e-11
AJG,Arthur J Gallagher & Co,Financials,32.331347467722566,0.8000000000000002,0.0021141649048625794,0.07657243781488084,0.07899471877422323,5.379760998601879e-20,-0.0021141649048625794,5.3797609986018794e-11
TRGP,Targa Resources Corp,Energy,31.14273814407837,0.8000000000000002,0.0021141649048625794,0.14322315053448442,0.14156104855432272,4.9934105798655124e-20,-0.0021141649048625794,4.993410579865512e-11
ES,Eversource Energy,Utilities,46.57859409054636,0.9200000000000002,0.0021141649048625794,0.06318199076385915,0.06129059713094523,4.8742965716578764e-20,-0.0021141649048625794,4.874296571657876e-11
XYL,Xylem Inc/NY,Industrials,44.62717153683718,1.0000000000000002,0.0021141649048625794,0.10739780357139848,0.10827836344043588,4.1186977060240354e-20,-0.0021141649048625794,4.1186977060240354e-11
OKE,ONEOK Inc,,48.54756302271407,0.8000000000000002,0.0021141649048625794,0.1306700072429026,0.12968045668729844,3.067734113842064e-20,-0.0021141649048625794,3.067734113842064e-11
DRI,Darden Restaurants Inc,Consumer Discretionary,41.32875770960063,0.6500000000000001,0.0021141649048625794,0.12298821661242122,0.12652269226147245,2.784507472103907e-20,-0.0021141649048625794,2.7845074721039074e-11
TROW,T Rowe Price Group Inc,Financials,36.356697957013786,0.8000000000000002,0.0021141649048625794,0.12314720372778236,0.12464416028133679,2.5148886312772418e-20,-0.0021141649048625794,2.5148886312772417e-11
TAP,Molson Coors Beverage Co,Consumer Staples,55.82454915910322,1.0000000000000002,0.0021141649048625794,0.07331358450738452,0.07304760681844975,2.449556396694034e-20,-0.0021141649048625794,2.4495563966940342e-11
CFG,Citizens Financial Group Inc,Financials,45.958050159665405,0.8000000000000002,0.0021141649048625794,0.15031651752909664,0.1541979473810968,1.5589566765453415e-20,-0.0021141649048625794,1.5589566765453416e-11
ORLY,O'Reilly Automotive Inc,Consumer Discretionary,44.46664228191929,0.8000000000000002,0.0021141649048625794,0.06724472370877602,0.06808317845876426,0.0,-0.0021141649048625794,0.0
O,Realty Income Corp,Real Estate,44.8881667686361,0.8000000000000002,0.0021141649048625794,0.08412716586654437,0.08436460667185537,0.0,-0.0021141649048625794,0.0
HII,Huntington Ingalls Industries,Industrials,56.23845367691042,0.5600000000000002,0.0021141649048625794,0.07948684691793771,0.07770429112660922,0.0,-0.0021141649048625794,0.0
HUBB,Hubbell Inc,Industrials,45.55856816888092,0.6500000000000001,0.0021141649048625794,0.10901971368629049,0.10939328360790804,0.0,-0.0021141649048625794,0.0
NEM,Newmont Corp,Materials,53.050070399489606,0.9200000000000002,0.0021141649048625794,0.04530943302882009,0.04138710734979592,0.0,-0.0021141649048625794,0.0
NI,NiSource Inc,Utilities,54.547172417992456,0.8000000000000002,0.0021141649048625794,0.06799333204840391,0.06615980772241695,0.0,-0.0021141649048625794,0.0
NOC,Northrop Grumman Corp,Industrials,46.64813421688869,0.8000000000000002,0.0021141649048625794,0.05409202352381187,0.05209652114832732,0.0,-0.0021141649048625794,0.0
HBAN,Huntington Bancshares Inc/OH,Financials,34.60622200122603,0.8000000000000002,0.0021141649048625794,0.12920343250662825,0.13176229889133445,0.0,-0.0021141649048625794,0.0
INTC,Intel Corp,Information Technology,36.03363606265474,0.8000000000000002,0.0021141649048625794,0.11802509295545136,0.11515431011773551,0.0,-0.0021141649048625794,0.0
INVH,Invitation Homes Inc,Real Estate,37.74503164417556,0.5600000000000002,0.0021141649048625794,0.08684853376041284,0.08673610699408198,0.0,-0.0021141649048625794,0.0
HAL,Halliburton Co,Energy,42.54373516257876,0.9200000000000002,0.0021141649048625794,0.14885298410811812,0.14477695103389654,0.0,-0.0021141649048625794,0.0
NVR,NVR Inc,Consumer Discretionary,50.0,0.0,0.0021141649048625794,0.10411793911221416,0.10469268577449323,0.0,-0.0021141649048625794,0.0
GPC,Genuine Parts Co,Consumer Discretionary,43.519689194669,0.5600000000000002,0.0021141649048625794,0.09909670503755669,0.09945450120879437,0.0,-0.0021141649048625794,0.0
GE,General Electric Co,Industrials,37.529955480804496,0.8000000000000002,0.0021141649048625794,0.11892197275414683,0.11925296947545919,0.0,-0.0021141649048625794,0.0
GLW,Corning Inc,Information Technology,37.09613373486822,1.0000000000000002,0.0021141649048625794,0.11630576795753944,0.11457418264232717,0.0,-0.0021141649048625794,0.0
GOOG,Alphabet Inc,Communication Services,41.95423036209338,1.0000000000000002,0.0021141649048625794,0.0912200129923943,0.09329674427863617,0.0,-0.0021141649048625794,0.0
HSIC,Henry Schein Inc,Health Care,42.01402859172556,1.0000000000000002,0.0021141649048625794,0.08173218829131339,0.08264172687073136,0.0,-0.0021141649048625794,0.0
HON,Honeywell International Inc,Industrials,55.42523409740343,0.9200000000000002,0.0021141649048625794,0.0976465483148343,0.09845689283084672,0.0,-0.0021141649048625794,0.0
LNT,Alliant Energy Corp,Utilities,33.9598860009651,0.5600000000000002,0.0021141649048625794,0.058241615588013974,0.05611910381636202,0.0,-0.0021141649048625794,0.0
ITW,Illinois Tool Works Inc,Industrials,36.8882774530785,0.7100000000000001,0.0021141649048625794,0.09861472398273463,0.09869135515293015,0.0,-0.0021141649048625794,0.0
LIN,Linde PLC,Materials,38.08869401922719,0.9200000000000002,0.0021141649048625794,0.08399805394069652,0.08523827469108136,0.0,-0.0021141649048625794,0.0
MPC,Marathon Petroleum Corp,Energy,57.372687431967975,0.8000000000000002,0.0021141649048625794,0.12872349562244823,0.1266229603753196,0.0,-0.0021141649048625794,0.0
MRSH,Marsh & McLennan Cos Inc,Financials,55.1193160051156,1.0000000000000002,0.0021141649048625794,0.0732218057739985,0.07583088972961638,0.0,-0.0021141649048625794,0.0
IBM,International Business Machine,Information Technology,42.93213788595708,0.8000000000000002,0.0021141649048625794,0.08286226182986377,0.08588283382188766,0.0,-0.0021141649048625794,0.0
LUV,Southwest Airlines Co,Industrials,39.55550452943442,0.8000000000000002,0.0021141649048625794,0.11910954829204225,0.11924711661583794,0.0,-0.0021141649048625794,0.0
MAR,Marriott International Inc/MD,Consumer Discretionary,48.32875367484273,1.0000000000000002,0.0021141649048625794,0.11833438367727711,0.12151584837977165,0.0,-0.0021141649048625794,0.0
MAA,Mid-America Apartment Communit,Real Estate,65.7640899475626,0.8000000000000002,0.0021141649048625794,0.08270875177463564,0.08256883191345289,0.0,-0.0021141649048625794,0.0
LYB,LyondellBasell Industries NV,Materials,27.04702983868051,0.9200000000000002,0.0021141649048625794,0.12471778686829886,0.12389208136820797,0.0,-0.0021141649048625794,0.0
ADM,Archer-Daniels-Midland Co,Consumer Staples,30.395571704328216,0.9200000000000002,0.0021141649048625794,0.07747205182222858,0.07587810771204864,0.0,-0.0021141649048625794,0.0
LRCX,Lam Research Corp,Information Technology,40.82691742561212,1.0000000000000002,0.0021141649048625794,0.1546099724501977,0.153863526219226,0.0,-0.0021141649048625794,0.0
L,Loews Corp,Financials,50.0,0.0,0.0021141649048625794,0.10413641453047225,0.1060061929898778,0.0,-0.0021141649048625794,0.0
LEN,Lennar Corp,Consumer Discretionary,50.0,0.0,0.0021141649048625794,0.12410966425147134,0.12278381214368357,0.0,-0.0021141649048625794,0.0
KMI,Kinder Morgan Inc,Energy,37.18571734397593,0.5600000000000002,0.0021141649048625794,0.09096292304909509,0.08948866642650544,0.0,-0.0021141649048625794,0.0
KR,Kroger Co/The,Consumer Staples,45.06358058849739,0.9200000000000002,0.0021141649048625794,0.02235010322084861,0.020500251039025013,0.0,-0.0021141649048625794,0.0
MDLZ,Mondelez International Inc,Consumer Staples,45.42409898925452,1.0000000000000002,0.0021141649048625794,0.057214455129285934,0.05764459691138411,0.0,-0.0021141649048625794,0.0
ALLE,Allegion plc,Industrials,58.96715108187631,0.5600000000000002,0.0021141649048625794,0.10247244035364692,0.10321278242697052,0.0,-0.0021141649048625794,0.0
WRB,W R Berkley Corp,Financials,31.995760167367504,0.5600000000000002,0.0021141649048625794,0.08062939188722891,0.08232626152508418,0.0,-0.0021141649048625794,0.0
WY,Weyerhaeuser Co,Real Estate,42.10128495704493,1.0000000000000002,0.0021141649048625794,0.1312954055202497,0.13051992746881413,0.0,-0.0021141649048625794,0.0
WYNN,Wynn Resorts Ltd,Consumer Discretionary,44.36628038199318,0.5600000000000002,0.0021141649048625794,0.1505983912170984,0.15423645157161875,0.0,-0.0021141649048625794,0.0
XOM,ExxonMobil Holdings Corp,Energy,58.44814536421302,0.8000000000000002,0.0021141649048625794,0.08524918356324002,0.08278889256489655,0.0,-0.0021141649048625794,0.0
ALB,Albemarle Corp,Materials,45.55520470064981,0.8000000000000002,0.0021141649048625794,0.14043791864032193,0.13672226912390611,0.0,-0.0021141649048625794,0.0
AIZ,Assurant Inc,Financials,56.215096742937966,0.8000000000000002,0.0021141649048625794,0.08455516957364236,0.08651445230420135,0.0,-0.0021141649048625794,0.0
IP,International Paper Co,Materials,40.34923632185639,0.9200000000000002,0.0021141649048625794,0.10997934715984643,0.10961906206201345,0.0,-0.0021141649048625794,0.0
IRM,Iron Mountain Inc,Real Estate,51.07880046829616,1.0000000000000002,0.0021141649048625794,0.0920848353709477,0.09035230797235332,0.0,-0.0021141649048625794,0.0
MSFT,Microsoft Corp,Information Technology,36.00458419887788,1.0000000000000002,0.0021141649048625794,0.09188199104073329,0.095920005910179,0.0,-0.0021141649048625794,0.0
KMB,Kimberly-Clark Corp,Consumer Staples,43.23966384525906,0.9200000000000002,0.0021141649048625794,0.039882550808976125,0.03953988054808333,0.0,-0.0021141649048625794,0.0
MCHP,Microchip Technology Inc,Information Technology,42.88893106833914,0.8000000000000002,0.0021141649048625794,0.15688511667733376,0.15692683020376794,0.0,-0.0021141649048625794,0.0
MAS,Masco Corp,Industrials,53.16926922261984,0.5600000000000002,0.0021141649048625794,0.10727262328397218,0.10741250883221926,0.0,-0.0021141649048625794,0.0
MNST,Monster Beverage Corp,Consumer Staples,39.482063487464885,0.9200000000000002,0.0021141649048625794,0.07179882761222411,0.07271642010354264,0.0,-0.0021141649048625794,0.0
JBL,Jabil Inc,Information Technology,45.42101423248952,0.9200000000000002,0.0021141649048625794,0.13183621189607503,0.13184659326219422,0.0,-0.0021141649048625794,0.0
OXY,Occidental Petroleum Corp,Energy,38.25417457819509,0.8000000000000002,0.0021141649048625794,0.13456252120829837,0.12860281890862166,0.0,-0.0021141649048625794,0.0
GD,General Dynamics Corp,Industrials,36.82478004268897,0.8000000000000002,0.0021141649048625794,0.08046701765656622,0.0801412572417058,0.0,-0.0021141649048625794,0.0
EVRG,Evergy Inc,Utilities,43.94899746232214,0.8000000000000002,0.0021141649048625794,0.06628777796184157,0.06466380432517536,0.0,-0.0021141649048625794,0.0
PG,Procter & Gamble Co/The,Consumer Staples,54.77383548964231,1.0000000000000002,0.0021141649048625794,0.046710210617218924,0.046806433356349715,0.0,-0.0021141649048625794,0.0
DVN,Devon Energy Corp,Energy,46.19223639532776,0.8000000000000002,0.0021141649048625794,0.1444604119317097,0.13994154484338236,0.0,-0.0021141649048625794,0.0
EXPD,Expeditors International of Wa,Industrials,45.451576411993145,0.8000000000000002,0.0021141649048625794,0.07927742356265086,0.0796554502685908,0.0,-0.0021141649048625794,0.0
CTAS,Cintas Corp,Industrials,39.87465651715692,0.8000000000000002,0.0021141649048625794,0.10394757733185035,0.10596646938723861,0.0,-0.0021141649048625794,0.0
CSX,CSX Corp,Industrials,44.97748535852557,0.9200000000000002,0.0021141649048625794,0.10047753861326557,0.1012161411111228,0.0,-0.0021141649048625794,0.0
CSGP,CoStar Group Inc,Real Estate,36.40025142986862,1.0000000000000002,0.0021141649048625794,0.09679392351674898,0.1002113982972945,0.0,-0.0021141649048625794,0.0
SW,Smurfit Westrock PLC,Materials,43.50864464645634,0.3,0.0021141649048625794,0.06162872639348949,0.05995962164754461,0.0,-0.0021141649048625794,0.0
STLD,Steel Dynamics Inc,Materials,43.80407072697128,0.8000000000000002,0.0021141649048625794,0.13033260722675777,0.1294071553584196,0.0,-0.0021141649048625794,0.0
STX,Seagate Technology Holdings PL,Information Technology,50.07777185959245,1.0000000000000002,0.0021141649048625794,0.10644431766171644,0.1045816956048732,0.0,-0.0021141649048625794,0.0
SRE,Sempra,Utilities,35.60959711169793,0.8000000000000002,0.0021141649048625794,0.07669221859085174,0.07510405909067473,0.0,-0.0021141649048625794,0.0
SO,Southern Co/The,Utilities,35.89548022303077,0.8000000000000002,0.0021141649048625794,0.059659069246632564,0.057722881203810104,0.0,-0.0021141649048625794,0.0
DTE,DTE Energy Co,Utilities,45.09688181257935,0.8000000000000002,0.0021141649048625794,0.07331640357106405,0.07194985433290833,0.0,-0.0021141649048625794,0.0
SNPS,Synopsys Inc,Information Technology,44.24051929259688,1.0000000000000002,0.0021141649048625794,0.10724853501407701,0.11053993076538365,0.0,-0.0021141649048625794,0.0
DUK,Duke Energy Corp,Utilities,37.469525068523495,0.8000000000000002,0.0021141649048625794,0.05499495592833288,0.0533727642039857,0.0,-0.0021141649048625794,0.0
REGN,Regeneron Pharmaceuticals Inc,Health Care,37.43390085974836,0.8000000000000002,0.0021141649048625794,0.056272624088376404,0.056552865070963854,0.0,-0.0021141649048625794,0.0
DGX,Quest Diagnostics Inc,Health Care,46.23148243361666,0.8000000000000002,0.0021141649048625794,0.059426273730180876,0.060503898575911826,0.0,-0.0021141649048625794,0.0
SHW,Sherwin-Williams Co/The,Materials,44.29243513760976,0.8000000000000002,0.0021141649048625794,0.0921264325446343,0.09337058831509742,0.0,-0.0021141649048625794,0.0
DHI,DR Horton Inc,Consumer Discretionary,40.40369598096943,0.5600000000000002,0.0021141649048625794,0.11566335424454004,0.1143439048325287,0.0,-0.0021141649048625794,0.0
DLR,Digital Realty Trust Inc,Real Estate,43.7703808724998,1.0000000000000002,0.0021141649048625794,0.07553342444397657,0.07434161480402063,0.0,-0.0021141649048625794,0.0
RVTY,Revvity Inc,Health Care,43.14001914803013,0.6800000000000002,0.0021141649048625794,0.09448873549710674,0.09525230095660686,0.0,-0.0021141649048625794,0.0
ROST,Ross Stores Inc,Consumer Discretionary,38.99990805459388,0.8000000000000002,0.0021141649048625794,0.10746704978152868,0.11094489988279187,0.0,-0.0021141649048625794,0.0
SBAC,SBA Communications Corp,Real Estate,51.680968837102,1.0000000000000002,0.0021141649048625794,0.06933316288671497,0.06863950998114753,0.0,-0.0021141649048625794,0.0
FAST,Fastenal Co,Industrials,53.79440223937153,0.5600000000000002,0.0021141649048625794,0.0880947818404556,0.08837577908121222,0.0,-0.0021141649048625794,0.0
EME,EMCOR Group Inc,Industrials,49.2222038008964,0.9200000000000002,0.0021141649048625794,0.10825961171965774,0.10813645205290198,0.0,-0.0021141649048625794,0.0
EOG,EOG Resources Inc,Energy,40.76673764719479,0.8000000000000002,0.0021141649048625794,0.10738418496918718,0.10279424406154827,0.0,-0.0021141649048625794,0.0
EQIX,Equinix Inc,Real Estate,49.206830311137615,1.0000000000000002,0.0021141649048625794,0.07618500816421778,0.07576644187264867,0.0,-0.0021141649048625794,0.0
PNR,Pentair PLC,Industrials,48.466007386707,0.8000000000000002,0.0021141649048625794,0.11805063211165752,0.11928429366554404,0.0,-0.0021141649048625794,0.0
PNW,Pinnacle West Capital Corp,Utilities,58.17506062958783,0.8000000000000002,0.0021141649048625794,0.06679162723999989,0.06533528589555766,0.0,-0.0021141649048625794,0.0
PODD,Insulet Corp,Health Care,38.84803250828176,0.5600000000000002,0.0021141649048625794,0.08874921146159655,0.09031516004925257,0.0,-0.0021141649048625794,0.0
PPG,PPG Industries Inc,Materials,53.3694683894435,1.0000000000000002,0.0021141649048625794,0.10633213084388256,0.10796378525183964,0.0,-0.0021141649048625794,0.0
PPL,PPL Corp,Utilities,50.76941269582144,0.5900000000000002,0.0021141649048625794,0.07254321323436755,0.07154701902076137,0.0,-0.0021141649048625794,0.0
PSA,Public Storage,Real Estate,38.7243150085537,0.6500000000000001,0.0021141649048625794,0.06350601571206388,0.061944207009325056,0.0,-0.0021141649048625794,0.0
PSX,Phillips 66,Energy,53.34164309458427,0.24,0.0021141649048625794,0.11273198329770551,0.11112505585669649,0.0,-0.0021141649048625794,0.0
PWR,Quanta Services Inc,Industrials,35.15050890233404,0.8000000000000002,0.0021141649048625794,0.11172000922996944,0.10949747396443887,0.0,-0.0021141649048625794,0.0
RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,40.96911435825854,0.6500000000000001,0.0021141649048625794,0.1822721203899147,0.184362191115294,0.0,-0.0021141649048625794,0.0
FDS,FactSet Research Systems Inc,Financials,41.64482860100949,1.0000000000000002,0.0021141649048625794,0.08505706252901414,0.08913225621202266,0.0,-0.0021141649048625794,0.0
